epoch,lr,train_loss,train_group_loss,train_acc,train_recall_macro,train_f1_weighted,train_f1_macro,val_loss,val_group_loss,val_acc,val_recall_macro,val_f1_weighted,val_f1_macro
1.0,0.0001,0.22025411570950698,0.0,0.7445032961170598,0.680860002548642,0.7450403052212208,0.621694681243413,0.3133954644083574,0.0,0.6921463103165192,0.34369745696690224,0.70160636283479,0.2737011212804065
2.0,0.0001,0.2108840010735164,0.0,0.74624344269583,0.7001718268662066,0.7466102751262724,0.6355755205285245,0.3188158882356936,0.0,0.6945179239259327,0.33424793325926927,0.702322175281281,0.28299854243979145
3.0,0.0001,0.20690250835748647,0.0,0.7465228822924208,0.7008036954578534,0.7473123889383706,0.6349540773386064,0.31612172197340876,0.0,0.7046428897199671,0.3580558750730844,0.7088777110634983,0.3043635895346481
4.0,0.0001,0.2021097011328452,0.0,0.7517433220287315,0.7008576441821958,0.752023773683893,0.6391169300217949,0.32290860793347625,0.0,0.7009030374897383,0.35582576170452357,0.7051395306856981,0.30313446331193517
5.0,0.0001,0.1988730016768317,0.0,0.7504858438440727,0.7105920835532138,0.7513130877566416,0.6469498440652217,0.3278499745049312,0.0,0.6998084465930858,0.34588966569876206,0.7048551351732898,0.2872122344432641
6.0,0.0001,0.19933537538970192,0.0,0.7493680854577094,0.7110650957224469,0.7499193847961266,0.6450344817830641,0.33181786644820865,0.0,0.7026361397427712,0.35097111801436925,0.7087051765235229,0.2860656358590189
7.0,0.0001,0.19625822175013802,0.0,0.7514130752327605,0.7156123851842222,0.7519795979473718,0.6521018322868899,0.334846906287168,0.0,0.6976192647997811,0.3333060682367957,0.7040684858581705,0.2708190612871767
8.0,0.0001,0.194450657545455,0.0,0.7526451498177291,0.7161599522708465,0.7531970487949013,0.6496071274401274,0.3343605250813367,0.0,0.702088844294445,0.33874648574903354,0.7073380644195664,0.2829692721558131
9.0,0.0001,0.188865835759074,0.0,0.7553506331847223,0.7256729210297294,0.755919707091659,0.6620217867282288,0.3388030210039775,0.0,0.7006293897655751,0.33171449784600227,0.7066498788093697,0.2871813972025171
